Word,e,t,a,o,i,th,he,in,er,an,Frequency,Char_repitions
flush,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003193838471409472,0.0
flute,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001359888476433427,0.0
flyer,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006612408592996961,0.0
foamy,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00021003093990082795,0.0
focal,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0042515133362369265,0.0
focus,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.05744528145771273,0.0
foggy,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0006612408592996961,0.3333333333333333
foist,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5.089453822036695e-05,0.0
folio,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0008941233983442732,0.3333333333333333
folly,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0027086665150666024,0.3333333333333333
foray,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0004167141933028901,0.0
force,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.07005878197871464,0.0
forge,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002019722337059729,0.0
forgo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044388382285809075,0.3333333333333333
forte,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.000583613346284837,0.0
forth,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.025895034308692305,0.0
forty,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017210456290154955,0.0
forum,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.006779259228783273,0.0
found,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.19087145082765244,0.0
foyer,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0013987022329408566,0.0
frail,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0016703985284928632,0.0
frame,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020412591202017886,0.0
frank,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.017792662637766393,0.0
fraud,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005857432511731822,0.0
freak,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001704360565436864,0.0
freed,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003548013999539766,0.3333333333333333
freer,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0006466857006094099,0.6666666666666666
fresh,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02691389541701233,0.0
friar,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0008601613614002723,0.3333333333333333
fried,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.003188986751846043,0.0
frill,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,9.21341545095108e-05,0.3333333333333333
frisk,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00021924920707134247,0.0
fritz,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0015491055394071462,0.0
frock,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007582752505682699,0.0
frond,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.80641677755676e-05,0.0
front,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.08888587974459966,0.0
frost,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0035189036821591936,0.0
froth,0.0,0.3333333333333333,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.00039973317483088966,0.0
frown,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.003470386486524907,0.0
froze,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0033199831800586176,0.0
fruit,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.017016387507617806,0.0
fudge,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005108375528334068,0.0
fugue,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028280673335225824,0.3333333333333333
fully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03472516391413252,0.3333333333333333
fungi,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.002519449452092884,0.0
funky,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033277944485557377,0.0
funny,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010175462923183354,0.3333333333333333
furor,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00017897993469488435,0.3333333333333333
furry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007291649331876977,0.3333333333333333
fussy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040749592613237556,0.3333333333333333
fuzzy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005081157381583231,0.3333333333333333
gaffe,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.332039800208128e-05,0.3333333333333333
gaily,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006854994571168395,0.0
gamer,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.00020032750077397058,0.0
gamma,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00249519085427574,0.6666666666666666
gamut,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004366062435129477,0.0
gassy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7994421880983534e-05,0.3333333333333333
gaudy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004492207143778623,0.0
gauge,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038924860885432024,0.3333333333333333
gaunt,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010396749852471336,0.0
gauze,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008213476048928428,0.0
gavel,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000194990609254199,0.0
gawky,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.205349321625292e-05,0.0
gayer,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.17569323431103e-05,0.0
gayly,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014598824166356928,0.3333333333333333
gazer,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5072474744252514e-05,0.0
gecko,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014889927340162648,0.0
geeky,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.873795081511071e-05,0.3333333333333333
geese,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009668991917957036,0.6666666666666666
genie,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0004700831085006057,0.3333333333333333
genre,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006730742033148987,0.3333333333333333
ghost,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.009399187793034766,0.0
ghoul,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00018528717012734165,0.0
giant,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.010757669270794799,0.0
giddy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0009474923135419888,0.3333333333333333
gipsy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00026679605879294363,0.0
girly,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0002561222757534005,0.0
girth,0.0,0.3333333333333333,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.00046426104502449123,0.0
given,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.14659756912354027,0.0
giver,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0009135302765979879,0.0
glade,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043126935199317616,0.0
gland,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0031550247149020423,0.0
glare,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003407314132200334,0.0
glass,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03821840199980118,0.3333333333333333
glaze,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000801940726639128,0.0
gleam,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017237674436905788,0.0
glean,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0004055552383070041,0.0
glide,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0010930439004448495,0.0
glint,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0009717509113591321,0.0
gloat,0.0,0.3333333333333333,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00017509855904414138,0.0
globe,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.006002984098634683,0.0
gloom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026164838433614577,0.3333333333333333
glory,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.013523149421949151,0.0
gloss,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0012337437677842813,0.3333333333333333
glove,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0019275396653545837,0.0
glyph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013822549036208336,0.0
gnash,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9735583224480956e-05,0.0
gnome,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.000331809100942888,0.0
godly,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0014520711481385722,0.0
going,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.20566482894850285,0.3333333333333333
golem,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002750439820507724,0.0
golly,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014889927340162648,0.3333333333333333
gonad,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,9.164898255316794e-05,0.0
goner,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.00010232276559271104,0.0
goody,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038032629657717493,0.3333333333333333
gooey,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002439929768448288,0.3333333333333333
goofy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039002973570403227,0.3333333333333333
goose,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023350841086825936,0.3333333333333333
gorge,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0012871126829819969,0.3333333333333333
gouge,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00018722785795271312,0.3333333333333333
gourd,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00037207837331934616,0.0
grace,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024488035635297986,0.0
grade,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014202390160829168,0.0
graft,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027183699541934603,0.0
grail,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0006175753832288379,0.0
grain,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.010223980118817644,0.0
grand,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02070369437582361,0.0
grant,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.018083765811572117,0.0
grape,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001738322602380865,0.0
graph,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010466566096989077,0.0
grasp,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007846637532737585,0.0
grass,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014202390160829168,0.3333333333333333
grate,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009571957526688461,0.0
grave,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01133987561840624,0.0
gravy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008698648005271296,0.0
graze,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006369822614825526,0.0
great,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18448125099066048,0.0
greed,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023836013043168807,0.3333333333333333
green,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05166300208201841,0.3333333333333333
greet,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003009473127999181,0.3333333333333333
grief,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.009738808162474773,0.0
grill,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.002063387813130587,0.3333333333333333
grime,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00046862759263157706,0.0
grimy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0005108375528334068,0.0
grind,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0014278125503214287,0.0
gripe,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0001236703316717973,0.0
groan,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0026552975998688872,0.0
groin,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0012434472069111388,0.0
groom,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018741707501568681,0.3333333333333333
grope,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00022798230228551408,0.0
gross,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.010029911336280494,0.3333333333333333
group,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.13383269495215938,0.0
grout,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0002333191938052857,0.0
grove,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0036499001103717683,0.0
growl,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0018790224697202969,0.0
grown,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.018374868985377837,0.0
gruel,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001891685457780846,0.0
gruff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007534235310048411,0.3333333333333333
grunt,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012434472069111388,0.0
guard,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196363160718693,0.0
guava,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014259203796916916,0.3333333333333333
guess,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024196932461492265,0.3333333333333333
guest,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008914015836691897,0.0
guide,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.026428723460669462,0.0
guild,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0019469465436082987,0.0
guile,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0003225908337723735,0.0
guilt,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.009981394140646208,0.0
guise,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.00153455038071686,0.0
gulch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002701922624873437,0.0
gully,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006078719441019805,0.3333333333333333
gumbo,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00014598824166356928,0.0
gummy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001658802918736269,0.3333333333333333
guppy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015666202470311237,0.3333333333333333
gusto,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0004453393387271193,0.0
gusty,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013288859884231182,0.0
gypsy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012871126829819969,0.3333333333333333
habit,0.0,0.3333333333333333,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.009690290966840487,0.0
hairy,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0015199952220265739,0.0
halve,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018480199817099877,0.0
handy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.002572818367290599,0.0
happy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04632077367072709,0.3333333333333333
hardy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029949179693088955,0.0
harem,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006563891397362673,0.0
harpy,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013046273906059747,0.0
harry,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013426115030680577,0.3333333333333333
harsh,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065851904462461254,0.3333333333333333
haste,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003009473127999181,0.0
hasty,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001738322602380865,0.0
hatch,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024272667803877388,0.3333333333333333
hater,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0001814057944765987,0.0
haunt,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014132573916311427,0.0
haute,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000406040410263347,0.0
haven,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005760398120463249,0.0
havoc,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011609679743328509,0.0
hazel,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002286566913048307,0.0
heady,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0007728304092585559,0.0
heard,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09014926751891648,0.0
heart,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.11455487243883183,0.0
heath,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0027717388693911755,0.3333333333333333
heave,0.6666666666666666,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0008504579222734149,0.3333333333333333
heavy,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03472516391413252,0.0
hedge,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0032666142648609016,0.3333333333333333
hefty,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0006418339810459813,0.0
heist,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.00018965371773442747,0.0
helix,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0010154163874299903,0.0
hello,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.00838032668471474,0.3333333333333333
hence,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.027107964199549476,0.3333333333333333
heron,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0007194614940608403,0.0
hilly,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.000505985833269978,0.3333333333333333
hinge,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0009911577896128468,0.0
hippo,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.00037062285745031754,0.3333333333333333
hippy,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0001498696173143122,0.3333333333333333
hitch,0.0,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0009620474722322747,0.3333333333333333
hoard,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005253927115236928,0.0
hobby,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0013210747199259977,0.3333333333333333
hoist,0.0,0.3333333333333333,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.000505985833269978,0.0
holly,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0037954516972746287,0.3333333333333333
homer,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0027620354302643185,0.0
honey,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00930215340176619,0.0
honor,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014250907356463454,0.3333333333333333
horde,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007679786896951273,0.0
horny,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007049063353705543,0.0
horse,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.028369411286040938,0.0
hotel,0.3333333333333333,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0233236229400751,0.0
hotly,0.0,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0007388683723145551,0.0
hound,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0011706714134597082,0.0
house,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.15938039465730583,0.0
hovel,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00023525988163065716,0.0
hover,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0008456062027099862,0.0
howdy,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00017121718339339846,0.0
human,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16204495904154087,0.0
humid,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0011658196938962796,0.0
humor,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.005808915316097536,0.0
humph,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037353388918837474,0.3333333333333333
humus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001998423288176277,0.3333333333333333
hunch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007000546158071255,0.3333333333333333
